"Date","Year","Month","Time","Hour","Street1","Street2","AtFault","SecondVehicle","Fatalities","Violation","HitRun","County","City","Lighting","RoadSurface","Injured"
"2008-02-13","2008","February","10:36",10,"El Camino Real","Castro St","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","Mountain View","Daylight","Dry",0
"2008-02-13","2008","February","9:31",9,"Pennsylvania Av","7th St","Auto","Bicyclist",0,"Pedestrian Right Of Way",TRUE,"Contra Costa","Richmond","Daylight","Dry",0
"2008-02-12","2008","February","17:34",17,"Forest Av","Beechwood Av","Auto","Bicyclist",0,"Improper Passing",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2008-02-12","2008","February","16:55",16,"Clovercrest Dr","Blossom Hill Rd","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2008-02-12","2008","February","10:30",10,"Santa Teresa Bl","Bernal Rd","No_Fault","Bicyclist",0,"",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2008-02-12","2008","February","8:20",8,"Rt 13","Deakin St","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2008-02-12","2008","February","8:20",8,"Lewelling Bl","Sedgeman St","Bicyclist","Auto",0,"Improper Turning",FALSE,"Alameda","San Leandro","Daylight","Dry",1
"2008-02-11","2008","February","18:47",18,"Bernardo Av","Olive Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Santa Clara","Sunnyvale","Dark - Street Lights","Dry",1
"2008-02-11","2008","February","15:38",15,"North P St","Railroad Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Livermore","Daylight","Dry",1
"2008-02-11","2008","February","10:59",10,"Vallejo Av","4th St","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Marin","Novato","Daylight","Dry",1
"2008-02-10","2008","February","18:13",18,"Martin Luther King Jr Wy","27th St","Solo_Accident","Bicyclist",0,"Improper Turning",FALSE,"Alameda","Oakland","Dark - Street Lights","Dry",1
"2008-02-10","2008","February","17:59",17,"Addison St","Byron St","Auto","Bicyclist",0,"Automobile Right Of Way",TRUE,"Alameda","Berkely","Daylight","Dry",0
"2008-02-10","2008","February","16:45",16,"Bayfront Park","Marsh Rd","Bicyclist","Pedestrian",0,"Unsafe Speed",FALSE,"San Mateo","Menlo Park","Daylight","Dry",2
"2008-02-10","2008","February","16:19",16,"Skyline Bl","Great Hwy","No_Fault","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-10","2008","February","15:15",15,"South Delaware St","Bermuda St","Solo_Accident","Bicyclist",0,"Improper Turning",FALSE,"San Mateo","San Mateo","Daylight","Dry",1
"2008-02-10","2008","February","15:13",15,"Railroad Av","Linda Mesa","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Contra Costa","Danville","Daylight","Dry",1
"2008-02-10","2008","February","11:30",11,"Rt 35","Rt 280","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Mateo","San Mateo Sheriff's Code","Daylight","Dry",1
"2008-02-10","2008","February","11:28",11,"Harbor Bay Pkwy","Maitland Dr","Solo_Accident","Bicyclist",0,"Improper Turning",FALSE,"Alameda","Alameda","Daylight","Dry",1
"2008-02-10","2008","February","0:25",0,"Harrison St","14th St","Bicyclist","Auto",0,"Lights",FALSE,"San Francisco","San Francisco","Dark - Street Lights","Dry",1
"2008-02-09","2008","February","20:27",20,"William St","4th St","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Santa Clara","San Jose","Dark - Street Lights","Dry",1
"2008-02-09","2008","February","15:51",15,"Woolsey St","Benvenue Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2008-02-09","2008","February","15:50",15,"John F Kennedy Dr","30th Av","Auto","Bicyclist",0,"Improper Turning",TRUE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-09","2008","February","15:09",15,"Alcatraz Av","Dover St","Bicyclist","Parked_Auto",0,"Unsafe Speed",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2008-02-09","2008","February","14:38",14,"Rt 280","Bunker Hill Rd","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Mateo","San Mateo Sheriff's Code","Daylight","Dry",1
"2008-02-09","2008","February","14:00",14,"Mcclellan","Bubb Rd","Auto","Bicyclist",0,"Improper Passing",TRUE,"Santa Clara","Cupertino","Daylight","Dry",0
"2008-02-09","2008","February","13:21",13,"Brodie Dr","Jennings Dr","No_Fault","Bicyclist",0,"",TRUE,"Santa Clara","San Jose","Daylight","Dry",2
"2008-02-09","2008","February","13:17",13,"San Anselmo Av","Woodland Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Marin","San Anselmo","Daylight","Dry",1
"2008-02-09","2008","February","9:50",9,"Steiner St","Hermann St","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-09","2008","February","9:20",9,"Silverado Trl","Pickett Rd","No_Fault","Bicyclist",0,"Unknown",FALSE,"Napa","Napa Sheriff's Code","Daylight","Dry",2
"2008-02-08","2008","February","22:02",22,"S Norfolk St","East 3rd Av","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"San Mateo","San Mateo","Dark - Street Lights","Dry",1
"2008-02-08","2008","February","17:50",17,"Suisun Valley Rd","Solano Community College","Auto","Bicyclist",0,"Unsafe Starting Or Breaking",FALSE,"Solano","Fairfield","Dusk - Dawn","Dry",1
"2008-02-08","2008","February","16:30",16,"Page St","Octavia Bl","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-08","2008","February","13:57",13,"Tuolumne St","Redwood St","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Solano","Vallejo","Daylight","Dry",1
"2008-02-08","2008","February","12:17",12,"Bryant St","5th St","Parked_Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-08","2008","February","12:00",12,"4th St","Webster St","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Oakland","Daylight","Dry",0
"2008-02-08","2008","February","11:05",11,"Polk St","Eddy St","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-08","2008","February","9:15",9,"Santa Teresa Bl","Rt 85","Auto","Bicyclist",0,"Traffic Signals And Signs",TRUE,"Santa Clara","San Jose","Daylight","Dry",1
"2008-02-07","2008","February","19:56",19,"Telegraph","55th St","Auto","Bicyclist",0,"Improper Turning",FALSE,"Alameda","Oakland","Dark - Street Lights","Dry",1
"2008-02-07","2008","February","19:36",19,"Bicentennial Wy","Ventura Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Sonoma","Santa Rose","Dark - Street Lights","Dry",1
"2008-02-07","2008","February","18:50",18,"16th St","4th St","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Francisco","San Francisco","Dark - Street Lights","Dry",1
"2008-02-07","2008","February","18:30",18,"Miller Av","3rd St","No_Fault","Bicyclist",0,"Pedestrian Right Of Way",TRUE,"Santa Clara","Gilroy","Dark - Street Lights","Dry",1
"2008-02-07","2008","February","18:16",18,"Deakin St","Woolsey St","Bicyclist","Parked_Auto",0,"Improper Passing",FALSE,"Alameda","Berkely","Dark - Street Lights","Dry",1
"2008-02-07","2008","February","14:14",14,"8th St","Stevenson St","Parked_Auto","Bicyclist",0,"Other Hazardous Violation",TRUE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-07","2008","February","13:00",13,"North King Rd","N King Rd 162","Auto","Bicyclist",0,"Other Hazardous Violation",TRUE,"Santa Clara","San Jose","Daylight","Dry",1
"2008-02-07","2008","February","11:24",11,"7th St","Natoma St","Bicyclist","Auto",0,"Other Hazardous Violation",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-07","2008","February","10:17",10,"Rt 185","Farrelly Dr","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","San Leandro","Daylight","Dry",0
"2008-02-07","2008","February","7:15",7,"Homestead Rd","Sweet Oak St","Auto","Bicyclist",0,"Improper Turning",TRUE,"Santa Clara","Cupertino","Daylight","Dry",1
"2008-02-07","2008","February","5:00",5,"Oakdale Av","Loomis St","Auto","Bicyclist",0,"Unsafe Speed",TRUE,"San Francisco","San Francisco","Dark - Street Lights","Dry",1
"2008-02-06","2008","February","16:15",16,"Eureka St","20th St","Solo_Accident","Bicyclist",0,"Unsafe Speed",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-06","2008","February","15:20",15,"Rt 82","Los Padres Bl","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","Santa Clara","Daylight","Dry",1
"2008-02-06","2008","February","14:55",14,"San Pablo Av","30th St","Auto","Bicyclist",0,"Improper Turning",TRUE,"Alameda","Oakland","Daylight","Dry",1
"2008-02-06","2008","February","9:40",9,"Geary Bl","Polk St","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-06","2008","February","6:12",6,"Industrial Pkwy West","Huntwood Av","Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"Alameda","Hayward","Dark - Street Lights","Dry",1
"2008-02-05","2008","February","17:20",17,"Mission St","30th St","Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"San Francisco","San Francisco","Daylight","Dry",0
"2008-02-05","2008","February","16:40",16,"E 14th St","E 14th St, 8200","Auto","Bicyclist",0,"Pedestrian Right Of Way",TRUE,"Alameda","Oakland","Daylight","Dry",0
"2008-02-05","2008","February","15:40",15,"Bernardo","Olive","Bicyclist","Auto",0,"Improper Turning",FALSE,"Santa Clara","Sunnyvale","Daylight","Dry",1
"2008-02-05","2008","February","14:41",14,"Branham Ln","Almaden Expwy","Bicyclist","Auto",0,"Improper Turning",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2008-02-05","2008","February","14:30",14,"Turk St","Divisadero St","Bicyclist","Auto",0,"Other Hazardous Violation",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-05","2008","February","10:20",10,"San Tomas Expwy","Rt 17","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Santa Clara","Campbell","Daylight","Dry",1
"2008-02-05","2008","February","8:40",8,"East Hillsdale Bl","E Hillsdale Bl 800 Blck","Auto","Bicyclist",0,"Unsafe Lane Change",FALSE,"San Mateo","Foster City","Daylight","Dry",0
"2008-02-05","2008","February","8:00",8,"Prevost St","Willow St","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2008-02-05","2008","February","7:27",7,"Arguello Bl","Cornwall St","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-05","2008","February","6:10",6,"Rt 1","Fassler Dr","Solo_Accident","Bicyclist",0,"Unsafe Speed",FALSE,"San Mateo","Pacifica","Dark - Street Lights","Dry",1
"2008-02-04","2008","February","18:55",18,"The Alameda","Monterey Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Alameda","Berkely","Dark - Street Lights","Dry",1
"2008-02-04","2008","February","17:53",17,"Howard Av","Anita Rd","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Mateo","Burlingame","Dark - Street Lights","Dry",1
"2008-02-04","2008","February","17:10",17,"Washington Av","West Juana Av","Bicyclist","Auto",0,"",FALSE,"Alameda","San Leandro","Daylight","Dry",1
"2008-02-04","2008","February","16:40",16,"South Van Ness","Cesar Chavez","Auto","Bicyclist",0,"Automobile Right Of Way",TRUE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-04","2008","February","16:26",16,"Rt 84","Maple St","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Alameda","Fremont","Daylight","Dry",1
"2008-02-04","2008","February","15:42",15,"Rt 123","Jones St","Parked_Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2008-02-04","2008","February","8:17",8,"Valencia St","16th St","Parked_Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-02-04","2008","February","7:50",7,"Tiffin Rd","Lyman Rd","Auto","Bicyclist",0,"Wrong Side Of Road",FALSE,"Alameda","Oakland","Daylight","Dry",1
"2008-02-03","2008","February","16:35",16,"Montgomery Dr","Summerfield Rd","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Sonoma","Santa Rose","Daylight","Dry",1
"2008-02-03","2008","February","2:57",2,"Valencia St","17th St","Auto","Bicyclist",0,"Improper Turning",TRUE,"San Francisco","San Francisco","Dark - Street Lights","Wet",1
"2008-02-02","2008","February","17:54",17,"South E St","Wheeler St","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Sonoma","Santa Rose","Dark - Street Lights","Wet",0
"2008-02-02","2008","February","11:16",11,"Embarcadero","10th Av","Auto","Bicyclist",0,"Improper Turning",FALSE,"Alameda","Oakland","Daylight","Dry",1
"2008-02-02","2008","February","6:50",6,"Jones Rd","Treat Bl","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Contra Costa","Pleasant Hill","Dusk - Dawn","Wet",1
"2008-02-02","2008","February","2:00",2,"Valencia St","21st St","Bicyclist","Parked_Auto",0,"Other Hazardous Violation",FALSE,"San Francisco","San Francisco","Dark - Street Lights","Dry",1
"2008-02-01","2008","February","10:50",10,"Treat Bl","Oak Grove Rd","Auto","Bicyclist",0,"Following Too Closely",FALSE,"Contra Costa","Concord","Daylight","Dry",0
"2008-02-01","2008","February","10:23",10,"Whipple Av","Duane St","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"San Mateo","Redwood City","Daylight","Dry",1
"2008-02-01","2008","February","9:00",9,"Golden Gate Av","Steiner St","Auto","Bicyclist",0,"Improper Turning",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-01-31","2008","January","19:37",19,"Adeline St","Rt 13","Auto","Bicyclist",0,"Unsafe Speed",TRUE,"Alameda","Berkely","Dark - Street Lights","Wet",1
"2008-01-31","2008","January","11:55",11,"Alameda St","Georgia St","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Solano","Vallejo","Daylight","Wet",1
"2008-01-31","2008","January","10:50",10,"Julian St","Pleasant St","Auto","Bicyclist",0,"",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2008-01-31","2008","January","7:47",7,"Snyder Ln","Copeland Cr","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Sonoma","Rohnert Park","Daylight","Wet",1
"2008-01-30","2008","January","18:34",18,"Rt 84","Chilco Av","Bicyclist","Bicyclist",0,"Improper Turning",FALSE,"San Mateo","Menlo Park","Dark - Street Lights","Dry",2
"2008-01-30","2008","January","16:13",16,"College Av","Ashby Av","Pedestrian","Bicyclist",0,"Pedestrian Violation",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2008-01-30","2008","January","12:07",12,"S State Dr","Lake Merced Bl","Solo_Accident","Bicyclist",0,"Unsafe Speed",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2008-01-30","2008","January","10:20",10,"S Race St","San Carlos","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2008-01-30","2008","January","9:15",9,"Disney Ln","Miller Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","Cupertino","Daylight","Wet",1
"2008-01-30","2008","January","8:45",8,"Indian Av","N Delaware St","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"San Mateo","San Mateo","Daylight","Dry",1
"2008-01-29","2008","January","16:52",16,"Sacramento St","Blake St","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Alameda","Berkely","Daylight","Wet",1
"2008-01-29","2008","January","15:00",15,"E Hedding","Sakura Dr","No_Fault","Bicyclist",0,"Unknown",TRUE,"Santa Clara","San Jose","Daylight","Wet",1
"2008-01-29","2008","January","12:27",12,"Marin","Masonic","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Albany","Daylight","Wet",1
"2008-01-29","2008","January","8:02",8,"Lincoln Av","Bay St","No_Fault","Bicyclist",0,"Wrong Side Of Road",FALSE,"Alameda","Alameda","Daylight","Dry",1
"2008-01-28","2008","January","19:20",19,"Alum Rock Av","White Rd","Auto","Bicyclist",0,"Unsafe Speed",FALSE,"Santa Clara","San Jose","Dusk - Dawn","Dry",0
"2008-01-28","2008","January","18:50",18,"Portswood Cir","Portswood Cir 794","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Santa Clara","San Jose","Dark - Street Lights","Dry",1
"2008-01-28","2008","January","12:54",12,"Clay St","17th St","Auto","Bicyclist",0,"Unsafe Starting Or Breaking",FALSE,"Alameda","Oakland","Daylight","Dry",1
"2008-01-28","2008","January","8:29",8,"Remington Dr","Sunnyvale Saratoga Rd","No_Fault","Bicyclist",0,"",FALSE,"Santa Clara","Sunnyvale","","",1
"2008-01-27","2008","January","16:00",16,"Castro Valley Bl","Aspen Av","Bicyclist","Auto",0,"Unsafe Speed",FALSE,"Alameda","Alameda Sheriff's Code","Daylight","Dry",0
"2008-01-27","2008","January","15:44",15,"Barrett Av","24th St","Bicyclist","Auto",1,"Automobile Right Of Way",FALSE,"Contra Costa","Richmond","Daylight","Wet",0
"2008-01-26","2008","January","13:34",13,"San Ramon Valley Bl","Jewel Ter","Bicyclist","Parked_Auto",0,"Unsafe Speed",FALSE,"Contra Costa","Danville","Daylight","Dry",1
"2008-01-26","2008","January","10:25",10,"Bascom","Business Cir","Auto","Bicyclist",0,"Improper Turning",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2008-01-25","2008","January","21:40",21,"66th Av","International Bl","Bicyclist","Auto",0,"Other Hazardous Violation",FALSE,"Alameda","Oakland","Dark - Street Lights","Wet",0
"2008-01-25","2008","January","19:11",19,"Port Chicago Hwy","Sunset Av","Bicyclist","Auto",0,"Other Hazardous Violation",FALSE,"Contra Costa","Concord","Dark - Street Lights","Wet",1
"2008-01-25","2008","January","17:54",17,"Fremont Bl","Sundale Dr","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Fremont","Dark - Street Lights","Wet",1
"2008-01-25","2008","January","17:47",17,"Sandia Av","Fairwood Av","Auto","Bicyclist",0,"Automobile Right Of Way",TRUE,"Santa Clara","Sunnyvale","Dark - Street Lights","Wet",1
"2008-01-25","2008","January","13:20",13,"Columbus Av","Pacific Av","Auto","Bicyclist",0,"Improper Turning",TRUE,"San Francisco","San Francisco","Daylight","Wet",1
"2008-01-25","2008","January","11:26",11,"Campus Dr","Escondido Rd","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Santa Clara","Santa Clara Sheriff's Code","Daylight","Wet",1
"2008-01-25","2008","January","10:43",10,"45th Av","Judah St","Parked_Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"San Francisco","San Francisco","Daylight","Wet",1
"2008-01-24","2008","January","15:40",15,"Gough St","Pacific Av","Bicyclist","Parked_Auto",0,"Wrong Side Of Road",FALSE,"San Francisco","San Francisco","Daylight","Wet",1
"2008-01-24","2008","January","15:00",15,"High St","Forest Av","Bicyclist","Auto",0,"Other Hazardous Violation",FALSE,"Santa Clara","Palo Alto","Daylight","Wet",1
"2008-01-24","2008","January","11:21",11,"Rt 84","Thornton Av","No_Fault","Bicyclist",0,"Other Than Driver (Or Pedestrian)",FALSE,"Alameda","Fremont","Daylight","Dry",1
"2008-01-24","2008","January","8:55",8,"Howard St","Langton St","No_Fault","Bicyclist",0,"Unknown",FALSE,"San Francisco","San Francisco","Daylight","Wet",1
"2008-01-23","2008","January","17:51",17,"The Alameda","Los Angeles Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Alameda","Berkely","Dark - Street Lights","Dry",1
"2008-01-23","2008","January","17:00",17,"Grand Av","Maple Av","Bicyclist","Auto",0,"",FALSE,"San Mateo","South San Francisco","Dusk - Dawn","Dry",1
"2008-01-23","2008","January","12:35",12,"Rt 82","Valparaiso Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"San Mateo","Antherton","Daylight","Wet",1
"2008-01-23","2008","January","11:28",11,"Pueblo Av","Jefferson St","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Napa","Napa","Daylight","Dry",1
"2008-01-23","2008","January","7:05",7,"Washington St","N 19th St","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Santa Clara","San Jose","Dusk - Dawn","Wet",1
